variable,Estimate,Std. Error,z value,Pr(>|z|),name,model,AIC,residual_deviance,residual_df,null_deviance,null_df,df,AIC_weight,delta_AIC
I(Julian^2),8.491645009456719e-4,0.0020764678525605194,0.40894661571502594,0.6825788383691325,RS.glm.61,n ~ `Length Mm` + Distance + I(Julian^2) + Julian + origin,1390.8428998819154,425.6467813375755,632,443.92986389764053,637,7,0.0053327701139206105,6.343241034264111
Julian,-0.3988060027270778,1.0060258742411872,-0.3964172422780719,0.6917972482780331,RS.glm.61,n ~ `Length Mm` + Distance + I(Julian^2) + Julian + origin,1390.8428998819154,425.6467813375755,632,443.92986389764053,637,7,0.0053327701139206105,6.343241034264111
originHatchery,-0.5618465615373593,0.2038911276532006,-2.755620452955691,0.005858093035095488,RS.glm.61,n ~ `Length Mm` + Distance + I(Julian^2) + Julian + origin,1390.8428998819154,425.6467813375755,632,443.92986389764053,637,7,0.0053327701139206105,6.343241034264111
(Intercept),-16.337548444269775,124.68067952410989,-0.1310351251423083,0.895747521106814,RS.glm.38,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian + origin,1390.914463946699,425.93864356836974,630,448.4187511814874,637,9,0.005145326320023716,6.414805099047726
I(`Length Mm`^2),-7.681336073780256e-5,1.0297679272442655e-4,-0.745928851594366,0.45571039547660824,RS.glm.38,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian + origin,1390.914463946699,425.93864356836974,630,448.4187511814874,637,9,0.005145326320023716,6.414805099047726
`Length Mm`,0.07589448653725354,0.08884560259236009,0.8542289581339367,0.39297814106514406,RS.glm.38,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian + origin,1390.914463946699,425.93864356836974,630,448.4187511814874,637,9,0.005145326320023716,6.414805099047726
SEXM,0.48303295252586914,0.18988960653475412,2.5437566665212037,0.010966745292667541,RS.glm.38,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian + origin,1390.914463946699,425.93864356836974,630,448.4187511814874,637,9,0.005145326320023716,6.414805099047726
IntertidalUpstream,-0.3229624733871888,0.23216865206655052,-1.3910683915010735,0.16420468872351401,RS.glm.38,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian + origin,1390.914463946699,425.93864356836974,630,448.4187511814874,637,9,0.005145326320023716,6.414805099047726
I(Julian^2),9.523936357281586e-5,0.002109183722376432,0.04515460771027998,0.9639840751177741,RS.glm.38,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian + origin,1390.914463946699,425.93864356836974,630,448.4187511814874,637,9,0.005145326320023716,6.414805099047726
Julian,-0.032146682812585065,1.0216779124587205,-0.03146459605378217,0.9748990264127898,RS.glm.38,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian + origin,1390.914463946699,425.93864356836974,630,448.4187511814874,637,9,0.005145326320023716,6.414805099047726
originHatchery,-0.6274491596028279,0.2024923435838229,-3.0986315260018293,0.0019441665296613699,RS.glm.38,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian + origin,1390.914463946699,425.93864356836974,630,448.4187511814874,637,9,0.005145326320023716,6.414805099047726
(Intercept),-5.86994565389559,18.438753383693072,-0.3183482924115072,0.75022075612998,RS.glm.90,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + Julian + origin,1390.9865745596765,425.6496691192805,632,443.78095931359314,637,7,0.004963114591382205,6.486915712025166
I(`Length Mm`^2),2.3936466843825393e-6,1.0069365151475577e-4,0.02377157495407515,0.9810348135408342,RS.glm.90,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + Julian + origin,1390.9865745596765,425.6496691192805,632,443.78095931359314,637,7,0.004963114591382205,6.486915712025166
`Length Mm`,0.0069884998374787665,0.08674232510241896,0.08056620374456483,0.9357869443069828,RS.glm.90,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + Julian + origin,1390.9865745596765,425.6496691192805,632,443.78095931359314,637,7,0.004963114591382205,6.486915712025166
Distance,-0.0021237538023080246,9.674566074540921e-4,-2.195192824096559,0.02814976881000869,RS.glm.90,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + Julian + origin,1390.9865745596765,425.6496691192805,632,443.78095931359314,637,7,0.004963114591382205,6.486915712025166
Julian,0.012937524281529765,0.015662931671296936,0.8259963430242367,0.40880616628369787,RS.glm.90,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + Julian + origin,1390.9865745596765,425.6496691192805,632,443.78095931359314,637,7,0.004963114591382205,6.486915712025166
originHatchery,-0.5662788897542286,0.2033580715802758,-2.7846393573352186,0.005358728823939128,RS.glm.90,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + Julian + origin,1390.9865745596765,425.6496691192805,632,443.78095931359314,637,7,0.004963114591382205,6.486915712025166
(Intercept),-7.4435183964089084,3.7184740113150796,-2.00176695433631,0.045309801587168776,RS.glm.123,n ~ `Length Mm` + Julian + origin,1391.3747253960823,424.60312841174397,634,438.0740800535772,637,5,0.0040876002718905746,6.87506654843105
`Length Mm`,0.008040545043209247,0.003918323454069712,2.0520370861313264,0.04016605835263337,RS.glm.123,n ~ `Length Mm` + Julian + origin,1391.3747253960823,424.60312841174397,634,438.0740800535772,637,5,0.0040876002718905746,6.87506654843105
Julian,0.016651843330608793,0.015401269852726714,1.0811993744568194,0.2796084362277094,RS.glm.123,n ~ `Length Mm` + Julian + origin,1391.3747253960823,424.60312841174397,634,438.0740800535772,637,5,0.0040876002718905746,6.87506654843105
originHatchery,-0.6595177263953971,0.2023279658379163,-3.2596468988559533,0.0011155099644455863,RS.glm.123,n ~ `Length Mm` + Julian + origin,1391.3747253960823,424.60312841174397,634,438.0740800535772,637,5,0.0040876002718905746,6.87506654843105
(Intercept),-6.8863991351986416,3.718440415446627,-1.8519589843613258,0.06403171286169414,RS.glm.130,n ~ `Length Mm` + Intertidal + Julian + origin,1391.489130527005,425.2834136707135,633,440.7584952325839,637,6,0.003860340923823031,6.9894716793537555
`Length Mm`,0.008456717313358935,0.003915918383223567,2.159574456298398,0.030805627629323814,RS.glm.130,n ~ `Length Mm` + Intertidal + Julian + origin,1391.489130527005,425.2834136707135,633,440.7584952325839,637,6,0.003860340923823031,6.9894716793537555
IntertidalUpstream,-0.32496329421282033,0.2299494067993733,-1.4131947489490368,0.1575984700815893,RS.glm.130,n ~ `Length Mm` + Intertidal + Julian + origin,1391.489130527005,425.2834136707135,633,440.7584952325839,637,6,0.003860340923823031,6.9894716793537555
Julian,0.013708090154297884,0.015465973629663348,0.8863386478304937,0.37543506896392925,RS.glm.130,n ~ `Length Mm` + Intertidal + Julian + origin,1391.489130527005,425.2834136707135,633,440.7584952325839,637,6,0.003860340923823031,6.9894716793537555
originHatchery,-0.6026824333705103,0.20347981798741221,-2.961878181981634,0.0030576873251577422,RS.glm.130,n ~ `Length Mm` + Intertidal + Julian + origin,1391.489130527005,425.2834136707135,633,440.7584952325839,637,6,0.003860340923823031,6.9894716793537555
(Intercept),-11.053423950405113,20.904136379660553,-0.5287673094766042,0.5969668778521373,RS.glm.103,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Intertidal + Julian * origin,1391.674463035144,426.22769315725924,629,450.0572435810039,637,10,0.003518691711808891,7.174804187492782
I(`Length Mm`^2),-5.240900472967582e-5,1.0746722847015151e-4,-0.4876742936032091,0.6257805628251736,RS.glm.103,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Intertidal + Julian * origin,1391.674463035144,426.22769315725924,629,450.0572435810039,637,10,0.003518691711808891,7.174804187492782
`Length Mm`,0.05102350395376544,0.09425082001574547,0.5413587271202679,0.5882603492496007,RS.glm.103,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Intertidal + Julian * origin,1391.674463035144,426.22769315725924,629,450.0572435810039,637,10,0.003518691711808891,7.174804187492782
SEXM,-2.452235366098655,3.5926533118159765,-0.6825694419312407,0.49487894898953527,RS.glm.103,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Intertidal + Julian * origin,1391.674463035144,426.22769315725924,629,450.0572435810039,637,10,0.003518691711808891,7.174804187492782
IntertidalUpstream,-0.30177101163700853,0.2320989450290546,-1.300182607892648,0.1935383900847754,RS.glm.103,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Intertidal + Julian * origin,1391.674463035144,426.22769315725924,629,450.0572435810039,637,10,0.003518691711808891,7.174804187492782
Julian,-0.005412825815836848,0.02427971169261823,-0.22293616515563947,0.8235851888888887,RS.glm.103,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Intertidal + Julian * origin,1391.674463035144,426.22769315725924,629,450.0572435810039,637,10,0.003518691711808891,7.174804187492782
originHatchery,-7.0528066755252645,7.490909776822895,-0.9415153680460636,0.3464408175116931,RS.glm.103,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Intertidal + Julian * origin,1391.674463035144,426.22769315725924,629,450.0572435810039,637,10,0.003518691711808891,7.174804187492782
`Length Mm`:SEXM,0.006692976486098617,0.008194903214693386,0.816724287127415,0.41408600859947436,RS.glm.103,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Intertidal + Julian * origin,1391.674463035144,426.22769315725924,629,450.0572435810039,637,10,0.003518691711808891,7.174804187492782
Julian:originHatchery,0.026620899837694296,0.030973193720794115,0.8594819145118422,0.3900746937508166,RS.glm.103,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Intertidal + Julian * origin,1391.674463035144,426.22769315725924,629,450.0572435810039,637,10,0.003518691711808891,7.174804187492782
(Intercept),-10.50797545113655,19.019793920797774,-0.5524757783861309,0.5806224249541254,RS.glm.10,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance,1391.7091267657922,424.9040242958993,633,440.1298284990926,637,6,0.003458231677009334,7.209467918140945
I(`Length Mm`^2),-3.8981943900524716e-5,1.0261789429163296e-4,-0.3798747203849333,0.7040384133953359,RS.glm.10,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance,1391.7091267657922,424.9040242958993,633,440.1298284990926,637,6,0.003458231677009334,7.209467918140945
`Length Mm`,0.041998089411595045,0.08837048531225869,0.47525018407666364,0.6346086614880286,RS.glm.10,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance,1391.7091267657922,424.9040242958993,633,440.1298284990926,637,6,0.003458231677009334,7.209467918140945
SEXM,0.4138223672635572,0.18975371139587408,2.1808393850079666,0.02919529834915778,RS.glm.10,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance,1391.7091267657922,424.9040242958993,633,440.1298284990926,637,6,0.003458231677009334,7.209467918140945
Distance,-0.0025393169722201722,9.561183612844098e-4,-2.6558604823873053,0.007910633488833706,RS.glm.10,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance,1391.7091267657922,424.9040242958993,633,440.1298284990926,637,6,0.003458231677009334,7.209467918140945
(Intercept),-21.244737970140097,129.08845912019075,-0.16457503726463804,0.8692784806448426,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,1391.7703005000565,426.6183186776493,628,452.5284842609933,637,11,0.003354056521694445,7.270641652405175
I(`Length Mm`^2),-3.73066409435069e-5,1.0719946717787831e-4,-0.34801144003452195,0.7278315919916176,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,1391.7703005000565,426.6183186776493,628,452.5284842609933,637,11,0.003354056521694445,7.270641652405175
`Length Mm`,0.039046607725474136,0.0940292660954265,0.41526015619272527,0.677951465568569,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,1391.7703005000565,426.6183186776493,628,452.5284842609933,637,11,0.003354056521694445,7.270641652405175
SEXM,-2.1852749225763928,3.5734946710794957,-0.6115232073135445,0.5408532593317736,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,1391.7703005000565,426.6183186776493,628,452.5284842609933,637,11,0.003354056521694445,7.270641652405175
Distance,-0.0018937616691333439,9.647986220274929e-4,-1.9628569381179934,0.049662799604238646,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,1391.7703005000565,426.6183186776493,628,452.5284842609933,637,11,0.003354056521694445,7.270641652405175
I(Julian^2),-2.439238196719821e-4,0.0022067525758827098,-0.11053519200013241,0.9119849416755963,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,1391.7703005000565,426.6183186776493,628,452.5284842609933,637,11,0.003354056521694445,7.270641652405175
Julian,0.1078437115436744,1.0628627390669931,0.10146532339476144,0.9191810833817531,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,1391.7703005000565,426.6183186776493,628,452.5284842609933,637,11,0.003354056521694445,7.270641652405175
originHatchery,-8.809163583824416,7.909311310314205,-1.1137712549431138,0.26537733166912986,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,1391.7703005000565,426.6183186776493,628,452.5284842609933,637,11,0.003354056521694445,7.270641652405175
`Length Mm`:SEXM,0.006013321868870446,0.008152009473989497,0.737649028507274,0.4607277537194458,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,1391.7703005000565,426.6183186776493,628,452.5284842609933,637,11,0.003354056521694445,7.270641652405175
Julian:originHatchery,0.03400898934272292,0.03268530025578537,1.0404979937947259,0.2981085956409056,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,1391.7703005000565,426.6183186776493,628,452.5284842609933,637,11,0.003354056521694445,7.270641652405175
(Intercept),-3.6561450586476547,3.637606561731225,-1.0050963446985886,0.31485046003762684,RS.glm.118,n ~ `Length Mm` + SEX + Distance + Julian,1391.834737586705,424.8739994155582,633,439.9667486447051,637,6,0.0032477159737186335,7.3350787390536425
`Length Mm`,0.008434943554666384,0.0039322129449573225,2.1450881914936404,0.03194579639410707,RS.glm.118,n ~ `Length Mm` + SEX + Distance + Julian,1391.834737586705,424.8739994155582,633,439.9667486447051,637,6,0.0032477159737186335,7.3350787390536425
SEXM,0.39660623112563326,0.18701140884311754,2.1207595492654847,0.03394204237428309,RS.glm.118,n ~ `Length Mm` + SEX + Distance + Julian,1391.834737586705,424.8739994155582,633,439.9667486447051,637,6,0.0032477159737186335,7.3350787390536425
Distance,-0.002545431745598756,9.662561871755494e-4,-2.6343238774380047,0.008430502840272056,RS.glm.118,n ~ `Length Mm` + SEX + Distance + Julian,1391.834737586705,424.8739994155582,633,439.9667486447051,637,6,0.0032477159737186335,7.3350787390536425
Julian,0.0014758852380288862,0.015135978660779358,0.09750841165317105,0.9223226545310798,RS.glm.118,n ~ `Length Mm` + SEX + Distance + Julian,1391.834737586705,424.8739994155582,633,439.9667486447051,637,6,0.0032477159737186335,7.3350787390536425
(Intercept),-29.31329007323065,128.9644629374617,-0.22729742291444618,0.8201924768871794,RS.glm.73,n ~ `Length Mm` * SEX + Intertidal + I(Julian^2) + Julian * origin,1391.847798774549,426.32865775634986,629,449.97954620368006,637,10,0.0032265755643688726,7.348139926897602
`Length Mm`,0.00507665112784164,0.006195181821484942,0.8194515147619674,0.4125288539507092,RS.glm.73,n ~ `Length Mm` * SEX + Intertidal + I(Julian^2) + Julian * origin,1391.847798774549,426.32865775634986,629,449.97954620368006,637,10,0.0032265755643688726,7.348139926897602
SEXM,-3.042070639478751,3.4073811085481505,-0.8927884913862617,0.3719704505904562,RS.glm.73,n ~ `Length Mm` * SEX + Intertidal + I(Julian^2) + Julian * origin,1391.847798774549,426.32865775634986,629,449.97954620368006,637,10,0.0032265755643688726,7.348139926897602
IntertidalUpstream,-0.3041274526064725,0.23278186087530903,-1.3064911993696113,0.1913855699038737,RS.glm.73,n ~ `Length Mm` * SEX + Intertidal + I(Julian^2) + Julian * origin,1391.847798774549,426.32865775634986,629,449.97954620368006,637,10,0.0032265755643688726,7.348139926897602
I(Julian^2),-4.848259550084288e-4,0.002223641961539096,-0.21803238263810062,0.8274038806240831,RS.glm.73,n ~ `Length Mm` * SEX + Intertidal + I(Julian^2) + Julian * origin,1391.847798774549,426.32865775634986,629,449.97954620368006,637,10,0.0032265755643688726,7.348139926897602
Julian,0.22895850421254893,1.0708844582644363,0.2138031815156025,0.8307005438320905,RS.glm.73,n ~ `Length Mm` * SEX + Intertidal + I(Julian^2) + Julian * origin,1391.847798774549,426.32865775634986,629,449.97954620368006,637,10,0.0032265755643688726,7.348139926897602
originHatchery,-7.469859516156787,7.92585957372496,-0.9424668008149097,0.345953700644643,RS.glm.73,n ~ `Length Mm` * SEX + Intertidal + I(Julian^2) + Julian * origin,1391.847798774549,426.32865775634986,629,449.97954620368006,637,10,0.0032265755643688726,7.348139926897602
`Length Mm`:SEXM,0.008000674784083698,0.007792628433208393,1.026697840485851,0.3045627664814019,RS.glm.73,n ~ `Length Mm` * SEX + Intertidal + I(Julian^2) + Julian * origin,1391.847798774549,426.32865775634986,629,449.97954620368006,637,10,0.0032265755643688726,7.348139926897602
Julian:originHatchery,0.02836833841995644,0.03275391522522807,0.8661052648175104,0.38643243829166657,RS.glm.73,n ~ `Length Mm` * SEX + Intertidal + I(Julian^2) + Julian * origin,1391.847798774549,426.32865775634986,629,449.97954620368006,637,10,0.0032265755643688726,7.348139926897602
(Intercept),-8.744100966262552,18.548904512074703,-0.47140794544337866,0.6373494431078497,RS.glm.46,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + origin,1392.18323258795,425.1845272709626,633,439.92697544135257,637,6,0.002728370300271515,7.683573740298698
