Offspring,Loci Typed,Parent 1,Loci Typed,Parent 2,Loci Typed,LOD,Posterior,Common Loci Typed,Mismatches,n_f,n_m,Pair LOD Parent 1,Pair LOD Parent 2,Posterior Parent 1,Posterior Parent 2
PH16_10640,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10644,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10646,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10647,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10648,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10653,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10656,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_10665,297,PH14_00869,298,,,3.854877E+001,1.0000,297,1,376,275,3.861834E+001,,1.0000,1.0000,<
PH16_10666,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10671,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10675,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10676,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10677,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10681,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10683,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10685,293,,,,,0.000000E+000,1.0000,293,0,376,275,,,1.0000,1.0000,<
PH16_10691,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10699,295,PH14_01665,298,,,5.142726E+001,1.0000,295,1,376,275,5.150572E+001,,1.0000,1.0000,<
PH16_10700,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10701,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10702,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10704,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10705,291,,,,,0.000000E+000,1.0000,291,0,376,275,,,1.0000,1.0000,<
PH16_10706,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_10709,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10711,293,,,,,0.000000E+000,1.0000,293,0,376,275,,,1.0000,1.0000,<
PH16_10713,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10718,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10719,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10721,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_10725,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10731,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10733,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10743,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10746,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10755,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10759,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10761,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10769,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10771,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10778,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10779,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_10781,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10786,270,,,,,0.000000E+000,1.0000,270,0,376,275,,,1.0000,1.0000,<
PH16_10795,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10800,293,,,,,0.000000E+000,1.0000,293,0,376,275,,,1.0000,1.0000,<
PH16_10803,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10804,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_10813,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10814,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10822,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10823,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10824,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10826,298,PH14_00600,295,,,3.420461E+001,1.0000,298,2,376,275,3.474730E+001,,1.0000,1.0000,<
PH16_10828,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10832,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10833,288,,,,,0.000000E+000,1.0000,288,0,376,275,,,1.0000,1.0000,<
PH16_10837,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_10850,294,PH14_00510,298,,,5.469520E+001,1.0000,294,0,376,275,5.461743E+001,,1.0000,1.0000,<
PH16_10851,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10852,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10854,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10855,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10859,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10860,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10861,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10873,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10876,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10879,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10885,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10886,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10887,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10890,296,PH14_00871,297,,,3.552742E+001,1.0000,296,2,376,275,3.564536E+001,,1.0000,1.0000,<
PH16_10891,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10910,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10912,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10913,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10914,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10918,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10921,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10922,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10929,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10930,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10932,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10934,297,PH14_02184,296,,,2.907190E+001,1.0000,297,1,376,275,2.945598E+001,,1.0000,1.0000,<
PH16_10936,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10937,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10939,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10943,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10945,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10946,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_10948,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10955,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10962,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10967,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10970,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10971,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_10973,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10980,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_10982,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_10983,298,PH14_00878,294,,,4.577972E+001,1.0000,298,1,376,275,4.606838E+001,,1.0000,1.0000,<
PH16_10984,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10987,296,PH14_02091,296,,,4.219880E+001,1.0000,296,1,376,275,4.246013E+001,,1.0000,1.0000,<
PH16_10988,297,PH14_01063,298,,,4.273716E+001,1.0000,297,0,376,275,4.321392E+001,,1.0000,1.0000,<
PH16_10989,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_10992,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_10997,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_11000,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11003,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11004,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11009,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11014,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11017,298,PH14_02636,296,,,5.264252E+001,1.0000,298,1,376,275,5.236300E+001,,1.0000,1.0000,<
PH16_11018,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11023,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11027,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11028,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11031,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11036,293,PH14_01511,298,,,5.036761E+001,1.0000,293,0,376,275,5.031702E+001,,1.0000,1.0000,<
PH16_11037,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11038,282,,,,,0.000000E+000,1.0000,282,0,376,275,,,1.0000,1.0000,<
PH16_11039,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_11045,293,,,,,0.000000E+000,1.0000,293,0,376,275,,,1.0000,1.0000,<
PH16_11049,292,PH14_00582,296,,,4.628736E+001,1.0000,292,0,376,275,4.665845E+001,,1.0000,1.0000,<
PH16_11052,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_11053,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11056,295,PH14_00263,295,,,4.973878E+001,1.0000,295,1,376,275,4.942789E+001,,1.0000,1.0000,<
PH16_11062,286,,,,,0.000000E+000,1.0000,286,0,376,275,,,1.0000,1.0000,<
PH16_11063,298,PH14_01672,298,,,4.237965E+001,1.0000,298,0,376,275,4.270188E+001,,1.0000,1.0000,<
PH16_11064,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11067,290,PH14_02314,297,,,3.937841E+001,1.0000,290,2,376,275,3.931275E+001,,1.0000,1.0000,<
PH16_11070,297,PH14_02184,296,,,3.764920E+001,1.0000,297,0,376,275,3.790943E+001,,1.0000,1.0000,<
PH16_11074,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11075,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11076,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11078,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11084,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11086,298,PH14_00705,291,,,5.639191E+001,1.0000,298,0,376,275,5.629066E+001,,1.0000,1.0000,<
PH16_11087,291,,,,,0.000000E+000,1.0000,291,0,376,275,,,1.0000,1.0000,<
PH16_11094,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11096,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11101,279,,,,,0.000000E+000,1.0000,279,0,376,275,,,1.0000,1.0000,<
PH16_11102,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11114,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11116,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11117,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_11120,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_11121,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11129,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11130,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11135,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11136,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11140,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11142,293,,,,,0.000000E+000,1.0000,293,0,376,275,,,1.0000,1.0000,<
PH16_11149,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11151,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11152,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11153,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11157,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11158,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11160,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11161,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11164,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11176,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11177,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_11178,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11179,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_11180,297,PH14_02175,296,,,4.359006E+001,1.0000,297,1,376,275,4.369440E+001,,1.0000,1.0000,<
PH16_11181,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11182,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11186,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11187,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11188,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11189,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11191,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11192,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11193,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11194,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11196,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11200,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11207,297,PH14_02140,298,,,5.301323E+001,1.0000,297,0,376,275,5.309553E+001,,1.0000,1.0000,<
PH16_11208,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11209,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11210,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11218,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11236,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11240,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11247,296,PH14_01056,297,,,4.677202E+001,1.0000,296,0,376,275,4.701335E+001,,1.0000,1.0000,<
PH16_11249,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11256,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11257,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11259,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_11263,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11264,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11265,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11267,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11268,293,,,,,0.000000E+000,1.0000,293,0,376,275,,,1.0000,1.0000,<
PH16_11271,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11272,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11282,292,,,,,0.000000E+000,1.0000,292,0,376,275,,,1.0000,1.0000,<
PH16_11283,291,,,,,0.000000E+000,1.0000,291,0,376,275,,,1.0000,1.0000,<
PH16_11285,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11287,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11288,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11293,280,,,,,0.000000E+000,1.0000,280,0,376,275,,,1.0000,1.0000,<
PH16_11295,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_11298,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11301,291,,,,,0.000000E+000,1.0000,291,0,376,275,,,1.0000,1.0000,<
PH16_11302,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11303,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11306,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11311,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11312,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11313,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11324,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11330,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11332,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11333,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11334,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11336,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11346,297,PH14_00502,293,,,4.169207E+001,1.0000,297,2,376,275,4.161964E+001,,1.0000,1.0000,<
PH16_11347,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11351,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11358,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_11363,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11371,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11373,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11375,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11377,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11380,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11382,298,PH14_00944,293,,,4.243110E+001,1.0000,298,0,376,275,4.231947E+001,,1.0000,1.0000,<
PH16_11384,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11385,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11391,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11401,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11404,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11405,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11413,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11416,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11419,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11420,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11425,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11428,298,PH14_01672,298,,,5.132671E+001,1.0000,298,0,376,275,5.160352E+001,,1.0000,1.0000,<
PH16_11429,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11430,296,PH14_01495,295,,,4.501820E+001,1.0000,296,1,376,275,4.515305E+001,,1.0000,1.0000,<
PH16_11439,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11451,284,PH14_01024,298,,,5.029626E+001,1.0000,284,1,376,275,5.053255E+001,,1.0000,1.0000,<
PH16_11455,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11456,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11458,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_11460,266,,,,,0.000000E+000,1.0000,266,0,376,275,,,1.0000,1.0000,<
PH16_11461,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11463,279,,,,,0.000000E+000,1.0000,279,0,376,275,,,1.0000,1.0000,<
PH16_11466,287,,,,,0.000000E+000,1.0000,287,0,376,275,,,1.0000,1.0000,<
PH16_11473,285,,,,,0.000000E+000,1.0000,285,0,376,275,,,1.0000,1.0000,<
PH16_11474,288,,,,,0.000000E+000,1.0000,288,0,376,275,,,1.0000,1.0000,<
PH16_11475,292,,,,,0.000000E+000,1.0000,292,0,376,275,,,1.0000,1.0000,<
PH16_11476,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11484,293,,,,,0.000000E+000,1.0000,293,0,376,275,,,1.0000,1.0000,<
PH16_11492,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11496,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11497,255,,,,,0.000000E+000,1.0000,255,0,376,275,,,1.0000,1.0000,<
PH16_11506,286,,,,,0.000000E+000,1.0000,286,0,376,275,,,1.0000,1.0000,<
PH16_11514,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11515,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11517,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_11532,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11535,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11544,296,,,,,0.000000E+000,1.0000,296,0,376,275,,,1.0000,1.0000,<
PH16_11545,297,PH14_02234,298,,,4.331588E+001,1.0000,297,1,376,275,4.333133E+001,,1.0000,1.0000,<
PH16_11546,272,,,,,0.000000E+000,1.0000,272,0,376,275,,,1.0000,1.0000,<
PH16_11557,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11559,276,,,,,0.000000E+000,1.0000,276,0,376,275,,,1.0000,1.0000,<
PH16_11565,291,,,,,0.000000E+000,1.0000,291,0,376,275,,,1.0000,1.0000,<
PH16_11572,298,,,,,0.000000E+000,1.0000,298,0,376,275,,,1.0000,1.0000,<
PH16_11573,286,,,,,0.000000E+000,1.0000,286,0,376,275,,,1.0000,1.0000,<
PH16_11576,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11579,294,,,,,0.000000E+000,1.0000,294,0,376,275,,,1.0000,1.0000,<
PH16_11591,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
PH16_11592,295,,,,,0.000000E+000,1.0000,295,0,376,275,,,1.0000,1.0000,<
PH16_11593,297,,,,,0.000000E+000,1.0000,297,0,376,275,,,1.0000,1.0000,<
