variable,Estimate,Std. Error,z value,Pr(>|z|),name,model,AIC,residual_deviance,residual_df,null_deviance,null_df,df,AIC_weight,delta_AIC
(Intercept),11.123521471171383,3.1664828974161083,3.5128948525976007,4.4325285195325056e-4,RS.glm.119,n ~ `Length Mm` + SEX + Julian + origin,2358.176837391621,715.050685143111,721,846.5936927512253,725,6,2.1372899969428955e-27,119.20930838412733
`Length Mm`,0.008849517706387956,0.002242011135623245,3.947133698748523,7.909239404018603e-5,RS.glm.119,n ~ `Length Mm` + SEX + Julian + origin,2358.176837391621,715.050685143111,721,846.5936927512253,725,6,2.1372899969428955e-27,119.20930838412733
SEXM,0.009688053362674176,0.11744765885962313,0.0824882629142367,0.9342584513644235,RS.glm.119,n ~ `Length Mm` + SEX + Julian + origin,2358.176837391621,715.050685143111,721,846.5936927512253,725,6,2.1372899969428955e-27,119.20930838412733
Julian,-0.05800677824814752,0.0131872729782619,-4.3986939789421795,1.0890426135625265e-5,RS.glm.119,n ~ `Length Mm` + SEX + Julian + origin,2358.176837391621,715.050685143111,721,846.5936927512253,725,6,2.1372899969428955e-27,119.20930838412733
originHatchery,-1.0196412627889104,0.11443694898616547,-8.91007032101299,5.100020571056421e-19,RS.glm.119,n ~ `Length Mm` + SEX + Julian + origin,2358.176837391621,715.050685143111,721,846.5936927512253,725,6,2.1372899969428955e-27,119.20930838412733
(Intercept),140.30477308420862,123.34048886741009,1.1375402706165287,0.25531249978054643,RS.glm.17,n ~ I(`Length Mm`^2) + `Length Mm` + I(Julian^2) + Julian + origin,2358.933497680709,715.8407281036544,720,849.1679056256148,725,7,1.4640528658113221e-27,119.96596867321523
I(`Length Mm`^2),1.2956959364901215e-5,5.435284002311845e-5,0.23838605966845705,0.8115816785886318,RS.glm.17,n ~ I(`Length Mm`^2) + `Length Mm` + I(Julian^2) + Julian + origin,2358.933497680709,715.8407281036544,720,849.1679056256148,725,7,1.4640528658113221e-27,119.96596867321523
`Length Mm`,-0.0026823210755080812,0.04653480710038964,-0.05764117748938991,0.954034449287614,RS.glm.17,n ~ I(`Length Mm`^2) + `Length Mm` + I(Julian^2) + Julian + origin,2358.933497680709,715.8407281036544,720,849.1679056256148,725,7,1.4640528658113221e-27,119.96596867321523
I(Julian^2),0.00217851397379665,0.002113405145538196,1.0308075469561107,0.3026310784592848,RS.glm.17,n ~ I(`Length Mm`^2) + `Length Mm` + I(Julian^2) + Julian + origin,2358.933497680709,715.8407281036544,720,849.1679056256148,725,7,1.4640528658113221e-27,119.96596867321523
Julian,-1.1086922572659226,1.017787813219684,-1.089315712828856,0.2760146860307227,RS.glm.17,n ~ I(`Length Mm`^2) + `Length Mm` + I(Julian^2) + Julian + origin,2358.933497680709,715.8407281036544,720,849.1679056256148,725,7,1.4640528658113221e-27,119.96596867321523
originHatchery,-0.9935426471122225,0.11345783819827118,-8.756932644670835,2.006354674622797e-18,RS.glm.17,n ~ I(`Length Mm`^2) + `Length Mm` + I(Julian^2) + Julian + origin,2358.933497680709,715.8407281036544,720,849.1679056256148,725,7,1.4640528658113221e-27,119.96596867321523
(Intercept),137.73110957680143,122.61691784430866,1.1232635104373103,0.26132559629295865,RS.glm.60,n ~ `Length Mm` + SEX + I(Julian^2) + Julian + origin,2358.9844006199037,715.9734189192635,720,849.271643926232,725,7,1.4272607614405589e-27,120.01687161240989
`Length Mm`,0.008383275908038881,0.0022730017925161146,3.6881959071219903,2.2584973468992695e-4,RS.glm.60,n ~ `Length Mm` + SEX + I(Julian^2) + Julian + origin,2358.9844006199037,715.9734189192635,720,849.271643926232,725,7,1.4272607614405589e-27,120.01687161240989
SEXM,0.008377228215554264,0.11732303399115314,0.07140309903838625,0.9430769432314065,RS.glm.60,n ~ `Length Mm` + SEX + I(Julian^2) + Julian + origin,2358.9844006199037,715.9734189192635,720,849.271643926232,725,7,1.4272607614405589e-27,120.01687161240989
I(Julian^2),0.002175316606199975,0.0021125903308148,1.0296916418059066,0.3031547803887919,RS.glm.60,n ~ `Length Mm` + SEX + I(Julian^2) + Julian + origin,2358.9844006199037,715.9734189192635,720,849.271643926232,725,7,1.4272607614405589e-27,120.01687161240989
Julian,-1.1070254260294723,1.0173460968976304,-1.0881502660749538,0.27652877619601035,RS.glm.60,n ~ `Length Mm` + SEX + I(Julian^2) + Julian + origin,2358.9844006199037,715.9734189192635,720,849.271643926232,725,7,1.4272607614405589e-27,120.01687161240989
originHatchery,-0.9941835666027586,0.11453331678828713,-8.680300147427756,3.947257501560664e-18,RS.glm.60,n ~ `Length Mm` + SEX + I(Julian^2) + Julian + origin,2358.9844006199037,715.9734189192635,720,849.271643926232,725,7,1.4272607614405589e-27,120.01687161240989
(Intercept),13.386331706345562,10.714610243188089,1.2493531171473125,0.21153594800435296,RS.glm.89,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian + origin,2360.128944799112,714.9328914542931,720,846.505366702037,725,7,8.053204278154582e-28,121.16141579161831
I(`Length Mm`^2),1.2375640773647502e-5,5.623242080923523e-5,0.22008017075471542,0.8258087176677885,RS.glm.89,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian + origin,2360.128944799112,714.9328914542931,720,846.505366702037,725,7,8.053204278154582e-28,121.16141579161831
`Length Mm`,-0.0017208748858106924,0.04813060127272215,-0.0357542777423392,0.9714782908113416,RS.glm.89,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian + origin,2360.128944799112,714.9328914542931,720,846.505366702037,725,7,8.053204278154582e-28,121.16141579161831
SEXM,0.003385205359739855,0.12150939930617316,0.027859617272981394,0.9777741166790713,RS.glm.89,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian + origin,2360.128944799112,714.9328914542931,720,846.505366702037,725,7,8.053204278154582e-28,121.16141579161831
Julian,-0.05805278769237681,0.013190855116754949,-4.40098744005144,1.0775936285670669e-5,RS.glm.89,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian + origin,2360.128944799112,714.9328914542931,720,846.505366702037,725,7,8.053204278154582e-28,121.16141579161831
originHatchery,-1.0191878056178514,0.11457797294934163,-8.89514606850712,5.834250918112237e-19,RS.glm.89,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian + origin,2360.128944799112,714.9328914542931,720,846.505366702037,725,7,8.053204278154582e-28,121.16141579161831
(Intercept),140.22453109151695,123.35723415015585,1.1367353690893351,0.25564892886693646,RS.glm.7,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + I(Julian^2) + Julian + origin,2360.9332467734384,715.8530425451444,719,849.1838423013401,725,8,5.386625230531066e-28,121.96571776594465
I(`Length Mm`^2),1.2745653048469885e-5,5.621001328944658e-5,0.22675057881302582,0.8206176950843607,RS.glm.7,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + I(Julian^2) + Julian + origin,2360.9332467734384,715.8530425451444,719,849.1838423013401,725,8,5.386625230531066e-28,121.96571776594465
`Length Mm`,-0.002503594284793377,0.048117335983988846,-0.05203102444462955,0.9585039729546998,RS.glm.7,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + I(Julian^2) + Julian + origin,2360.9332467734384,715.8530425451444,719,849.1838423013401,725,8,5.386625230531066e-28,121.96571776594465
SEXM,0.0019120249156272568,0.12134802878593853,0.015756538732080473,0.9874286211957195,RS.glm.7,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + I(Julian^2) + Julian + origin,2360.9332467734384,715.8530425451444,719,849.1838423013401,725,8,5.386625230531066e-28,121.96571776594465
I(Julian^2),0.002178107578722964,0.0021136015550630234,1.0305194815481753,0.3027662118774349,RS.glm.7,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + I(Julian^2) + Julian + origin,2360.9332467734384,715.8530425451444,719,849.1838423013401,725,8,5.386625230531066e-28,121.96571776594465
Julian,-1.108421079684235,1.0178296891907392,-1.089004468483842,0.27615191516964427,RS.glm.7,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + I(Julian^2) + Julian + origin,2360.9332467734384,715.8530425451444,719,849.1838423013401,725,8,5.386625230531066e-28,121.96571776594465
originHatchery,-0.9937297680582048,0.1146883751692755,-8.66460760815121,4.5307075942674556e-18,RS.glm.7,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + I(Julian^2) + Julian + origin,2360.9332467734384,715.8530425451444,719,849.1838423013401,725,8,5.386625230531066e-28,121.96571776594465
(Intercept),-2.28734960807838,0.9546153209364392,-2.3960956396913704,0.01657076591624044,RS.glm.65,n ~ `Length Mm` + SEX + origin,2376.9639671004616,711.3294328210098,722,816.2932522404534,725,5,1.7794675449667432e-31,137.99643809296776
`Length Mm`,0.0072867913253121365,0.002245830161652631,3.2445869904739513,0.0011762108476080439,RS.glm.65,n ~ `Length Mm` + SEX + origin,2376.9639671004616,711.3294328210098,722,816.2932522404534,725,5,1.7794675449667432e-31,137.99643809296776
SEXM,0.21384525628204282,0.11157190391251251,1.9166586639027552,0.05528130993248526,RS.glm.65,n ~ `Length Mm` + SEX + origin,2376.9639671004616,711.3294328210098,722,816.2932522404534,725,5,1.7794675449667432e-31,137.99643809296776
originHatchery,-1.1210309530681086,0.11505823631240457,-9.743161280730051,1.9731850606604104e-22,RS.glm.65,n ~ `Length Mm` + SEX + origin,2376.9639671004616,711.3294328210098,722,816.2932522404534,725,5,1.7794675449667432e-31,137.99643809296776
(Intercept),-2.1856041148486693,0.9604509698094416,-2.2756019656914965,0.0228698435831106,RS.glm.71,n ~ `Length Mm` + origin,2378.6745219718746,709.5918709296332,723,809.7358483977584,725,4,7.565677079348045e-32,139.7069929643808
`Length Mm`,0.007272189075461372,0.0022691901069063405,3.2047509167822787,0.0013517940790802624,RS.glm.71,n ~ `Length Mm` + origin,2378.6745219718746,709.5918709296332,723,809.7358483977584,725,4,7.565677079348045e-32,139.7069929643808
originHatchery,-1.1168243148054529,0.11509855698300339,-9.703199971224437,2.9218801074837724e-22,RS.glm.71,n ~ `Length Mm` + origin,2378.6745219718746,709.5918709296332,723,809.7358483977584,725,4,7.565677079348045e-32,139.7069929643808
(Intercept),-0.7715874596316441,10.482909132256928,-0.07360432585048311,0.9413252289476494,RS.glm.14,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + origin,2378.9433188095654,711.2803316900581,721,816.258840584628,725,6,6.614230246583609e-32,139.97578980207163
I(`Length Mm`^2),8.330040903234892e-6,5.7275969547896005e-5,0.1454369252757746,0.8843659124258563,RS.glm.14,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + origin,2378.9433188095654,711.2803316900581,721,816.258840584628,725,6,6.614230246583609e-32,139.97578980207163
`Length Mm`,1.7136367013301243e-4,0.04901743056370218,0.003495974149650934,0.9972106218829154,RS.glm.14,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + origin,2378.9433188095654,711.2803316900581,721,816.258840584628,725,6,6.614230246583609e-32,139.97578980207163
SEXM,0.20972635539469328,0.11598538516765299,1.8082136390851387,0.07057325667115108,RS.glm.14,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + origin,2378.9433188095654,711.2803316900581,721,816.258840584628,725,6,6.614230246583609e-32,139.97578980207163
originHatchery,-1.1207200691838166,0.11522186261996482,-9.726626906564398,2.3216398731685792e-22,RS.glm.14,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + origin,2378.9433188095654,711.2803316900581,721,816.258840584628,725,6,6.614230246583609e-32,139.97578980207163
(Intercept),4.1502403142822475,10.089034149140216,0.4113615092318752,0.6808074733236472,RS.glm.26,n ~ I(`Length Mm`^2) + `Length Mm` + origin,2380.2913649418892,709.544395108239,722,810.1380414939889,725,5,3.3709694033996304e-32,141.32383593439545
I(`Length Mm`^2),3.484153837567629e-5,5.527223188883904e-5,0.630362429469973,0.5284574860430163,RS.glm.26,n ~ I(`Length Mm`^2) + `Length Mm` + origin,2380.2913649418892,709.544395108239,722,810.1380414939889,725,5,3.3709694033996304e-32,141.32383593439545
`Length Mm`,-0.022497679248715458,0.04726392781461901,-0.4760010496156182,0.6340736301298794,RS.glm.26,n ~ I(`Length Mm`^2) + `Length Mm` + origin,2380.2913649418892,709.544395108239,722,810.1380414939889,725,5,3.3709694033996304e-32,141.32383593439545
